# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue May 28 09:08:31 2024
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbsmaxstr in [0.1,1]
# CONSTRAINT:  and pl_radestr in [0.5,3]
# CONSTRAINT:  and st_massstr in [0.1,1])
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-1273 b,Kepler-1273,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,28.62525000,0.00072000,-0.00072000,0,0.180000,,,0,2.300,1.200,-1.200,0,,,,,,,,,,,,,,0.000000,,,0,,,,0,542,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5679.00,116.00,-116.00,0,0.84,0.42,-0.42,0,0.94,0.09,-0.09,0,,,,0,,4.56,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m12.77s,285.8032016,+44d52m24.23s,44.8733983,1114.2400000,49.9000000,-45.8800000,16.0300000,0.2180000,-0.2180000,14.2600000,0.0570000,-0.0570000,15.7960000,0.0007060,-0.0007060,2013-10-28,2014-01-08,2013-10-28
Kepler-1299 b,Kepler-1299,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,19.93990000,0.00041000,-0.00041000,0,0.141000,,,0,2.450,0.950,-0.950,0,,,,,,,,,,,,,,0.000000,,,0,,,,0,606,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5658.00,82.00,-82.00,0,0.83,0.16,-0.16,0,0.94,0.03,-0.03,0,,,,0,,4.57,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h04m36.03s,286.1501263,+37d24m40.84s,37.4113438,1404.9400000,87.5300000,-78.0000000,15.9620000,0.4460000,-0.4460000,14.1910000,0.0530000,-0.0530000,15.9003000,0.0006120,-0.0006120,2013-10-28,2014-01-08,2013-10-28
Kepler-1316 b,Kepler-1316,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,87.97321360,0.00052310,-0.00052310,0,0.379300,,,0,2.700,1.120,-0.200,0,,,,,,,,,,,,,,0.000000,,,0,5.14,6.20,-1.20,0,384,,,0,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5821.00,152.00,-154.00,0,0.85,0.35,-0.06,0,0.94,0.10,-0.10,0,-0.220,0.280,-0.260,0,[Fe/H],4.55,0.03,-0.29,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h55m20.60s,298.8358277,+40d17m35.06s,40.2930714,800.8710000,9.9380000,-9.7010000,14.1190000,0.1260000,-0.1260000,12.4420000,0.0230000,-0.0230000,13.9509000,0.0002190,-0.0002190,2014-11-18,2014-12-04,2014-11-18
Kepler-1316 b,Kepler-1316,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,87.97321360,0.00052310,-0.00052310,0,0.379300,,,0,2.700,1.120,-0.200,0,,,,,,,,,,,,,,0.000000,,,0,5.14,6.20,-1.20,0,384,,,0,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5821.00,152.00,-154.00,0,0.85,0.35,-0.06,0,0.94,0.10,-0.10,0,-0.220,0.280,-0.260,0,[Fe/H],4.55,0.03,-0.29,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h55m20.60s,298.8358277,+40d17m35.06s,40.2930714,800.8710000,9.9380000,-9.7010000,14.1190000,0.1260000,-0.1260000,12.4420000,0.0230000,-0.0230000,13.9509000,0.0002190,-0.0002190,2015-08-25,2015-09-24,2015-08-25
Kepler-1316 b,Kepler-1316,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,87.97321360,0.00052310,-0.00052310,0,0.379300,,,0,2.700,1.120,-0.200,0,,,,,,,,,,,,,,0.000000,,,0,5.14,6.20,-1.20,0,384,,,0,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5821.00,152.00,-154.00,0,0.85,0.35,-0.06,0,0.94,0.10,-0.10,0,-0.220,0.280,-0.260,0,[Fe/H],4.55,0.03,-0.29,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h55m20.60s,298.8358277,+40d17m35.06s,40.2930714,800.8710000,9.9380000,-9.7010000,14.1190000,0.1260000,-0.1260000,12.4420000,0.0230000,-0.0230000,13.9509000,0.0002190,-0.0002190,2014-11-21,2014-12-18,2014-11-21
Kepler-1325 b,Kepler-1325,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,33.87854000,0.00025000,-0.00025000,0,0.201000,,,0,2.400,1.400,-1.400,0,,,,,,,,,,,,,,0.000000,,,0,,,,0,510,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5669.00,100.00,-100.00,0,0.83,0.39,-0.39,0,0.94,0.07,-0.07,0,,,,0,,4.57,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m04.12s,285.0171505,+42d05m07.12s,42.0853120,973.3680000,22.0600000,-21.1210000,15.3110000,0.1150000,-0.1150000,13.4570000,0.0440000,-0.0440000,15.1289000,0.0003510,-0.0003510,2013-10-28,2014-01-08,2013-10-28
Kepler-1333 b,Kepler-1333,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,109.64811000,0.00084000,-0.00084000,0,0.440000,,,0,2.700,1.500,-1.500,0,,,,,,,,,,,,,,0.000000,,,0,,,,0,344,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5664.00,82.00,-82.00,0,0.83,0.23,-0.23,0,0.94,0.04,-0.04,0,,,,0,,4.57,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m06.62s,293.5275797,+41d06m41.02s,41.1113940,932.4460000,30.4685000,-30.4685000,15.4210000,0.1030000,-0.1030000,13.4060000,0.0420000,-0.0420000,15.1714000,0.0005830,-0.0005830,2013-10-28,2014-01-08,2013-10-28
Kepler-1405 b,Kepler-1405,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,28.22741300,0.00014980,-0.00014980,0,0.177800,,,0,2.820,0.740,-0.260,0,,,,,,,,,,,,,,0.000000,,,0,24.03,18.48,-6.73,0,565,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5858.00,157.00,-192.00,0,0.85,0.22,-0.08,0,0.94,0.10,-0.12,0,-0.260,0.300,-0.300,0,[Fe/H],4.55,0.04,-0.18,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h42m44.37s,295.6848822,+39d15m22.06s,39.2561274,1530.3000000,87.7000000,-78.8300000,16.0280000,0.4350000,-0.4350000,14.2370000,0.0720000,-0.0720000,15.8175000,0.0006640,-0.0006640,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1417 b,Kepler-1417,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,20.35052130,0.00030370,-0.00030370,0,0.143100,,,0,1.000,0.370,-0.130,0,,,,,,,,,,,,,,0.000000,,,0,55.07,58.66,-17.62,0,695,,,0,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5952.00,159.00,-168.00,0,1.00,0.36,-0.13,0,0.94,0.13,-0.10,0,-0.240,0.280,-0.280,0,[Fe/H],4.41,0.09,-0.26,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m47.98s,290.9498966,+40d36m18.71s,40.6051970,991.8450000,16.7590000,-16.7590000,14.0380000,0.1260000,-0.1260000,12.3390000,0.0230000,-0.0230000,13.8576000,0.0002360,-0.0002360,2014-11-21,2014-12-18,2014-11-21
Kepler-1417 b,Kepler-1417,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,20.35047040,0.00026230,-0.00026230,0,0.143100,,,0,1.010,0.290,-0.150,0,,,,,,,,,,,,,,0.000000,,,0,55.07,45.55,-19.97,0,695,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5952.00,161.00,-178.00,0,1.00,0.28,-0.15,0,0.94,0.13,-0.11,0,-0.240,0.300,-0.300,0,[Fe/H],4.41,0.10,-0.19,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m47.98s,290.9498966,+40d36m18.71s,40.6051970,991.8450000,16.7590000,-16.7590000,14.0380000,0.1260000,-0.1260000,12.3390000,0.0230000,-0.0230000,13.8576000,0.0002360,-0.0002360,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1417 b,Kepler-1417,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,20.35052130,0.00030370,-0.00030370,0,0.143100,,,0,1.000,0.370,-0.130,0,,,,,,,,,,,,,,0.000000,,,0,55.07,58.66,-17.62,0,695,,,0,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5952.00,159.00,-168.00,0,1.00,0.36,-0.13,0,0.94,0.13,-0.10,0,-0.240,0.280,-0.280,0,[Fe/H],4.41,0.09,-0.26,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m47.98s,290.9498966,+40d36m18.71s,40.6051970,991.8450000,16.7590000,-16.7590000,14.0380000,0.1260000,-0.1260000,12.3390000,0.0230000,-0.0230000,13.8576000,0.0002360,-0.0002360,2014-11-18,2014-12-04,2014-11-18
Kepler-1417 b,Kepler-1417,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,20.35052130,0.00030370,-0.00030370,0,0.143100,,,0,1.000,0.370,-0.130,0,,,,,,,,,,,,,,0.000000,,,0,55.07,58.66,-17.62,0,695,,,0,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5952.00,159.00,-168.00,0,1.00,0.36,-0.13,0,0.94,0.13,-0.10,0,-0.240,0.280,-0.280,0,[Fe/H],4.41,0.09,-0.26,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m47.98s,290.9498966,+40d36m18.71s,40.6051970,991.8450000,16.7590000,-16.7590000,14.0380000,0.1260000,-0.1260000,12.3390000,0.0230000,-0.0230000,13.8576000,0.0002360,-0.0002360,2015-08-25,2015-09-24,2015-08-25
Kepler-1474 b,Kepler-1474,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,36.43378670,0.00037770,-0.00037770,0,0.210800,,,0,2.200,0.330,-0.310,0,,,,,,,,,,,,,,0.000000,,,0,23.35,9.57,-6.96,0,561,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5566.00,83.00,-75.00,0,1.10,0.17,-0.15,0,0.94,0.07,-0.05,0,0.140,0.150,-0.150,0,[Fe/H],4.33,0.13,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m46.57s,294.6940261,+45d52m00.51s,45.8668090,1180.9000000,46.9150000,-46.9150000,15.3500000,0.1030000,-0.1030000,13.6210000,0.0430000,-0.0430000,15.2172000,0.0004000,-0.0004000,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1548 b,Kepler-1548,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,124.82867900,0.00152400,-0.00152400,0,0.478600,,,0,2.310,0.830,-0.190,0,,,,,,,,,,,,,,0.000000,,,0,3.25,3.40,-0.79,0,342,,,0,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5835.00,149.00,-161.00,0,0.85,0.30,-0.07,0,0.94,0.09,-0.11,0,-0.240,0.280,-0.280,0,[Fe/H],4.55,0.03,-0.26,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m53.08s,287.4711817,+46d04m50.05s,46.0805706,872.2790000,18.7950000,-18.0310000,15.3240000,0.3550000,-0.3550000,13.7000000,0.0370000,-0.0370000,15.2455000,0.0003640,-0.0003640,2014-11-18,2014-12-04,2014-11-18
Kepler-1548 b,Kepler-1548,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,124.82867900,0.00152400,-0.00152400,0,0.478600,,,0,2.310,0.830,-0.190,0,,,,,,,,,,,,,,0.000000,,,0,3.25,3.40,-0.79,0,342,,,0,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5835.00,149.00,-161.00,0,0.85,0.30,-0.07,0,0.94,0.09,-0.11,0,-0.240,0.280,-0.280,0,[Fe/H],4.55,0.03,-0.26,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m53.08s,287.4711817,+46d04m50.05s,46.0805706,872.2790000,18.7950000,-18.0310000,15.3240000,0.3550000,-0.3550000,13.7000000,0.0370000,-0.0370000,15.2455000,0.0003640,-0.0003640,2014-11-21,2014-12-18,2014-11-21
Kepler-1548 b,Kepler-1548,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,124.82867900,0.00152400,-0.00152400,0,0.478600,,,0,2.310,0.830,-0.190,0,,,,,,,,,,,,,,0.000000,,,0,3.25,3.40,-0.79,0,342,,,0,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5835.00,149.00,-161.00,0,0.85,0.30,-0.07,0,0.94,0.09,-0.11,0,-0.240,0.280,-0.280,0,[Fe/H],4.55,0.03,-0.26,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m53.08s,287.4711817,+46d04m50.05s,46.0805706,872.2790000,18.7950000,-18.0310000,15.3240000,0.3550000,-0.3550000,13.7000000,0.0370000,-0.0370000,15.2455000,0.0003640,-0.0003640,2015-08-25,2015-09-24,2015-08-25
Kepler-1567 b,Kepler-1567,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,153.97957800,0.00178500,-0.00178500,0,0.552000,,,0,2.670,1.110,-0.240,0,,,,,,,,,,,,,,0.000000,,,0,2.82,3.49,-0.75,0,330,,,0,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5858.00,165.00,-170.00,0,0.90,0.38,-0.08,0,0.94,0.12,-0.10,0,-0.200,0.270,-0.280,0,[Fe/H],4.50,0.05,-0.29,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m46.84s,286.6951530,+40d17m30.80s,40.2918894,1206.1100000,45.3500000,-42.2400000,15.9200000,0.2170000,-0.2170000,13.9920000,0.0530000,-0.0530000,15.6322000,0.0005180,-0.0005180,2014-11-18,2014-12-04,2014-11-18
